,0.0625,0.125,0.25,0.5,1.0,2.0
0.25,0.935103178024292,1.0922398567199707,1.0097427368164062,1.42042875289917,1.244657039642334,1.0358021259307861
0.5,1.1284739971160889,1.000162124633789,0.7188012599945068,0.8231918811798096,1.0413968563079834,1.0182409286499023
1.0,0.8435451984405518,0.9228641986846924,0.9869379997253418,0.9587841033935547,0.7222180366516113,0.8558170795440674
2.0,1.0059878826141357,1.6992878913879395,1.2181708812713623,1.2870960235595703,1.2717349529266357,1.3839831352233887
4.0,1.3454890251159668,1.7632780075073242,1.9675421714782715,1.4496662616729736,1.313399076461792,2.4969959259033203
