,0.0625,0.125,0.25,0.5,1.0,2.0
0.25,1.1152369976043701,0.8223428726196289,0.7657811641693115,0.5814552307128906,0.645592212677002,0.6090087890625
0.5,0.5133950710296631,0.6376981735229492,0.776249885559082,0.5138747692108154,0.9197487831115723,0.6043257713317871
1.0,0.6014401912689209,0.5462110042572021,0.764089822769165,0.7230870723724365,0.5959858894348145,0.6853592395782471
2.0,0.6423649787902832,0.7142791748046875,0.6446671485900879,0.574260950088501,1.881770133972168,0.7242739200592041
4.0,1.1225059032440186,1.2182021141052246,1.3743371963500977,1.0130281448364258,1.3305590152740479,1.3063678741455078
